YAL063C-A	0
YAL064C-A	0
YAL064W	0
YAL064W-B	0
YAL065C	0
YAL066W	0
YAL067C	0
YAL067W-A	0
YAL068C	0
YAL068W-A	0
YAL069W	0
YAR002C-A	2
YAR002W	2
YAR003W	3
YAR007C	4
YAR008W	1
YAR009C	0
YAR010C	0
YAR014C	5
YAR015W	5
YAR018C	0
YAR019C	1
YAR019W-A	0
YAR020C	0
YAR023C	0
YAR027W	2
YAR028W	0
YAR029W	0
YAR030C	0
YAR031W	0
YAR033W	0
YAR035C-A	0
YAR035W	0
YAR042W	2
YAR047C	0
YAR050W	0
YAR053W	0
YAR060C	0
YAR061W	0
YAR062W	0
YAR064W	0
YAR066W	0
YAR068W	11
YAR069C	0
YAR070C	0
YAR071W	1
YAR073W	0
YAR075W	0
YBL001C	2
YBL002W	6
YBL003C	20
YBL004W	8
YBL005W	2
YBL005W-A	0
YBL005W-B	3
YBL006C	1
YBL006W-A	0
YBL007C	4
YBL008W	2
YBL008W-A	0
YBL009W	3
YBL010C	1
YBL011W	4
YBL012C	0
YBL013W	0
YBL014C	0
YBL015W	0
YBL016W	0
YBL017C	2
YBL018C	2
YBL019W	0
YBL020W	0
YBL021C	0
YBL022C	11
YBL023C	0
YBL024W	11
YBL025W	0
YBL026W	0
YBL027W	92
YBL028C	5
YBL029C-A	0
YBL029W	0
YBL030C	6
YBL031W	1
YBL032W	7
YBL033C	1
YBL034C	2
YBL035C	2
YBL036C	1
YBL037W	3
YBL038W	3
YBL039C	6
YBL039C-A	0
YBL039W-B	0
YBL040C	0
YBL041W	9
YBL042C	4
YBL043W	0
YBL044W	0
YBL045C	3
YBL046W	2
YBL047C	6
YBL048W	0
YBL049W	0
YBL050W	1
YBL051C	6
YBL052C	2
YBL053W	0
YBL054W	0
YBL055C	0
YBL056W	7
YBL057C	5
YBL058W	5
YBL059C-A	4
YBL059W	0
YBL060W	1
YBL061C	2
YBL062W	0
YBL063W	2
YBL064C	1
YBL065W	0
YBL066C	0
YBL067C	4
YBL068W	1
YBL068W-A	0
YBL069W	1
YBL070C	0
YBL071C	0
YBL071C-B	0
YBL071W-A	4
YBL072C	24
YBL073W	0
YBL074C	0
YBL075C	0
YBL076C	18
YBL077W	0
YBL078C	1
YBL079W	2
YBL080C	0
YBL081W	3
YBL082C	0
YBL083C	0
YBL084C	0
YBL085W	2
YBL086C	4
YBL087C	6
YBL088C	2
YBL089W	1
YBL090W	2
YBL091C	2
YBL091C-A	0
YBL092W	30
YBL093C	1
YBL094C	0
YBL095W	2
YBL096C	0
YBL097W	2
YBL098W	1
YBL099W	3
YBL100C	0
YBL100W-A	0
YBL100W-B	1
YBL100W-C	0
YBL101C	2
YBL102W	1
YBL103C	0
YBL104C	3
YBL105C	5
YBL106C	1
YBL107C	4
YBL107W-A	0
YBL108C-A	0
YBL108W	0
YBL109W	0
YBL111C	0
YBL112C	0
YBL113C	2
YBL113W-A	0
YBR001C	3
YBR002C	0
YBR003W	3
YBR004C	1
YBR005W	0
YBR006W	0
YBR007C	3
YBR008C	0
YBR009C	23
YBR010W	16
YBR011C	17
YBR012C	0
YBR012W-A	0
YBR012W-B	7
YBR013C	0
YBR014C	1
YBR015C	5
YBR016W	0
YBR017C	4
YBR018C	0
YBR019C	0
YBR020W	0
YBR021W	0
YBR022W	3
YBR023C	2
YBR024W	1
YBR025C	17
YBR026C	0
YBR027C	0
YBR028C	3
YBR029C	3
YBR030W	0
YBR031W	65
YBR032W	0
YBR033W	0
YBR034C	4
YBR035C	2
YBR036C	2
YBR037C	1
YBR038W	2
YBR039W	10
YBR040W	0
YBR041W	1
YBR042C	0
YBR043C	1
YBR044C	0
YBR045C	0
YBR046C	1
YBR047W	0
YBR048W	35
YBR049C	9
YBR050C	0
YBR051W	0
YBR052C	4
YBR053C	2
YBR054W	2
YBR055C	1
YBR056C-B	0
YBR056W	3
YBR056W-A	0
YBR057C	3
YBR058C	1
YBR058C-A	0
YBR059C	4
YBR060C	6
YBR061C	2
YBR062C	0
YBR063C	1
YBR064W	0
YBR065C	0
YBR066C	1
YBR067C	0
YBR068C	2
YBR069C	1
YBR070C	0
YBR071W	1
YBR072C-A	0
YBR072W	0
YBR073W	0
YBR074W	5
YBR076C-A	0
YBR076W	0
YBR077C	0
YBR078W	12
YBR079C	7
YBR080C	1
YBR081C	1
YBR082C	10
YBR083W	1
YBR084C-A	56
YBR084W	16
YBR085C-A	0
YBR085W	1
YBR086C	8
YBR087W	1
YBR088C	2
YBR089C-A	0
YBR089W	0
YBR090C	0
YBR091C	0
YBR092C	0
YBR093C	0
YBR094W	4
YBR095C	2
YBR096W	0
YBR097W	0
YBR098W	0
YBR099C	0
YBR101C	3
YBR102C	1
YBR103C-A	0
YBR103W	1
YBR104W	0
YBR105C	5
YBR106W	8
YBR107C	0
YBR108W	1
YBR109C	8
YBR109W-A	0
YBR110W	2
YBR111C	4
YBR111W-A	0
YBR112C	6
YBR113W	0
YBR114W	1
YBR115C	4
YBR116C	0
YBR117C	0
YBR118W	143
YBR119W	1
YBR120C	1
YBR121C	12
YBR121C-A	0
YBR122C	4
YBR123C	6
YBR124W	0
YBR125C	0
YBR126C	6
YBR126W-A	13
YBR126W-B	0
YBR127C	24
YBR128C	0
YBR129C	0
YBR130C	0
YBR131C-A	0
YBR131W	0
YBR132C	0
YBR133C	2
YBR134W	0
YBR135W	0
YBR136W	1
YBR137W	1
YBR138C	2
YBR139W	1
YBR140C	2
YBR141C	0
YBR141W-A	0
YBR142W	9
YBR143C	8
YBR144C	0
YBR145W	0
YBR146W	1
YBR147W	0
YBR148W	0
YBR149W	7
YBR150C	0
YBR151W	2
YBR152W	2
YBR153W	0
YBR154C	6
YBR155W	12
YBR156C	1
YBR157C	0
YBR158W	0
YBR159W	4
YBR160W	3
YBR161W	0
YBR162C	8
YBR162W-A	2
YBR163W	1
YBR164C	3
YBR165W	1
YBR166C	0
YBR167C	0
YBR168W	1
YBR169C	1
YBR170C	4
YBR171W	1
YBR172C	14
YBR173C	3
YBR174C	0
YBR175W	3
YBR176W	0
YBR177C	1
YBR178W	0
YBR179C	0
YBR180W	0
YBR181C	5
YBR182C	0
YBR182C-A	0
YBR183W	0
YBR184W	0
YBR185C	0
YBR186W	0
YBR187W	2
YBR188C	2
YBR189W	227
YBR190W	0
YBR191W	10
YBR191W-A	0
YBR192W	3
YBR193C	1
YBR194W	0
YBR195C	0
YBR196C	28
YBR196C-A	0
YBR196C-B	0
YBR197C	1
YBR198C	3
YBR199W	6
YBR200W	0
YBR200W-A	0
YBR201C-A	0
YBR201W	1
YBR202W	3
YBR203W	1
YBR204C	1
YBR205W	1
YBR206W	0
YBR207W	0
YBR208C	2
YBR209W	0
YBR210W	0
YBR211C	3
YBR212W	1
YBR213W	0
YBR214W	0
YBR215W	1
YBR216C	1
YBR217W	1
YBR218C	5
YBR219C	0
YBR220C	1
YBR221C	4
YBR221W-A	0
YBR222C	0
YBR223C	0
YBR223W-A	0
YBR224W	0
YBR225W	0
YBR226C	0
YBR227C	3
YBR228W	0
YBR229C	2
YBR230C	1
YBR230W-A	0
YBR231C	0
YBR232C	0
YBR233W	1
YBR233W-A	2
YBR234C	0
YBR235W	4
YBR236C	2
YBR237W	0
YBR238C	2
YBR239C	2
YBR240C	0
YBR241C	0
YBR242W	2
YBR243C	2
YBR244W	2
YBR245C	11
YBR246W	1
YBR247C	12
YBR248C	1
YBR249C	6
YBR250W	0
YBR251W	1
YBR252W	6
YBR253W	2
YBR254C	0
YBR255C-A	0
YBR255W	2
YBR256C	1
YBR257W	1
YBR258C	0
YBR259W	0
YBR260C	1
YBR261C	1
YBR262C	2
YBR263W	4
YBR264C	0
YBR265W	2
YBR266C	0
YBR267W	3
YBR268W	5
YBR269C	0
YBR270C	2
YBR271W	3
YBR272C	1
YBR273C	0
YBR274W	1
YBR275C	8
YBR276C	1
YBR277C	0
YBR278W	0
YBR279W	9
YBR280C	1
YBR281C	0
YBR282W	0
YBR283C	5
YBR284W	0
YBR285W	0
YBR286W	14
YBR287W	2
YBR288C	0
YBR289W	2
YBR290W	2
YBR291C	1
YBR292C	0
YBR293W	1
YBR294W	0
YBR295W	0
YBR296C	0
YBR296C-A	0
YBR297W	0
YBR298C	3
YBR298C-A	0
YBR299W	0
YBR300C	0
YBR301W	0
YBR302C	1
YCL001W	4
YCL001W-A	0
YCL001W-B	0
YCL002C	0
YCL004W	0
YCL005W	0
YCL005W-A	0
YCL007C	0
YCL008C	1
YCL009C	6
YCL010C	0
YCL011C	16
YCL012C	0
YCL014W	2
YCL016C	0
YCL017C	4
YCL018W	1
YCL019W	4
YCL020W	0
YCL021W-A	0
YCL022C	0
YCL023C	0
YCL024W	1
YCL025C	3
YCL026C-A	0
YCL026C-B	0
YCL027W	0
YCL028W	6
YCL029C	3
YCL030C	9
YCL031C	1
YCL032W	4
YCL033C	1
YCL034W	1
YCL035C	1
YCL036W	0
YCL037C	0
YCL038C	0
YCL039W	0
YCL040W	5
YCL041C	1
YCL042W	1
YCL043C	14
YCL044C	0
YCL045C	4
YCL046W	0
YCL047C	0
YCL048W	0
YCL048W-A	0
YCL049C	1
YCL050C	6
YCL051W	1
YCL052C	4
YCL054W	13
YCL055W	0
YCL056C	0
YCL057C-A	1
YCL057W	15
YCL058C	0
YCL058W-A	4
YCL059C	3
YCL061C	1
YCL063W	3
YCL064C	6
YCL065W	0
YCL066W	0
YCL067C	0
YCL068C	0
YCL069W	0
YCL073C	0
YCL074W	0
YCL075W	0
YCL076W	0
YCR001W	0
YCR002C	4
YCR003W	6
YCR004C	1
YCR005C	1
YCR006C	0
YCR007C	0
YCR008W	1
YCR009C	5
YCR010C	0
YCR011C	5
YCR012W	27
YCR013C	0
YCR014C	0
YCR015C	1
YCR016W	7
YCR017C	4
YCR018C	0
YCR018C-A	0
YCR019W	0
YCR020C	0
YCR020C-A	2
YCR020W-B	1
YCR021C	3
YCR022C	0
YCR023C	3
YCR024C	1
YCR024C-A	1
YCR024C-B	1
YCR025C	0
YCR026C	5
YCR027C	0
YCR028C	1
YCR028C-A	3
YCR030C	6
YCR031C	3
YCR032W	0
YCR033W	3
YCR034W	1
YCR035C	0
YCR036W	1
YCR037C	1
YCR038C	0
YCR038W-A	0
YCR039C	3
YCR040W	0
YCR041W	0
YCR042C	4
YCR043C	0
YCR044C	1
YCR045C	0
YCR045W-A	0
YCR046C	0
YCR047C	0
YCR047W-A	0
YCR048W	1
YCR049C	0
YCR050C	0
YCR051W	1
YCR052W	3
YCR053W	15
YCR054C	1
YCR057C	5
YCR059C	0
YCR060W	0
YCR061W	0
YCR063W	0
YCR064C	0
YCR065W	5
YCR066W	2
YCR067C	7
YCR068W	0
YCR069W	0
YCR071C	0
YCR072C	3
YCR073C	2
YCR073W-A	0
YCR075C	0
YCR075W-A	0
YCR076C	0
YCR077C	4
YCR079W	0
YCR081C-A	0
YCR081W	2
YCR082W	4
YCR083W	1
YCR084C	13
YCR085W	0
YCR086W	1
YCR087C-A	2
YCR087W	0
YCR088W	9
YCR089W	0
YCR090C	0
YCR091W	0
YCR092C	2
YCR093W	5
YCR094W	1
YCR095C	2
YCR095W-A	0
YCR096C	0
YCR097W	2
YCR097W-A	0
YCR098C	0
YCR099C	0
YCR100C	0
YCR101C	0
YCR102C	0
YCR102W-A	0
YCR104W	0
YCR105W	0
YCR106W	0
YCR107W	1
YCR108C	0
YDL001W	0
YDL002C	4
YDL003W	4
YDL004W	1
YDL005C	2
YDL006W	0
YDL007C-A	0
YDL007W	5
YDL008W	0
YDL009C	0
YDL010W	2
YDL011C	0
YDL012C	1
YDL013W	0
YDL014W	15
YDL015C	3
YDL016C	0
YDL017W	1
YDL018C	2
YDL019C	3
YDL020C	3
YDL021W	2
YDL022C-A	0
YDL022W	2
YDL023C	0
YDL024C	0
YDL025C	0
YDL025W-A	0
YDL026W	0
YDL027C	1
YDL028C	0
YDL029W	2
YDL030W	2
YDL031W	2
YDL032W	0
YDL033C	1
YDL034W	0
YDL035C	2
YDL036C	1
YDL037C	0
YDL038C	3
YDL039C	0
YDL040C	6
YDL041W	0
YDL042C	2
YDL043C	1
YDL044C	0
YDL045C	0
YDL045W-A	2
YDL046W	5
YDL047W	1
YDL048C	1
YDL049C	0
YDL050C	0
YDL051W	6
YDL052C	8
YDL053C	2
YDL054C	1
YDL055C	42
YDL056W	1
YDL057W	0
YDL058W	10
YDL059C	0
YDL060W	7
YDL061C	7
YDL062W	0
YDL063C	2
YDL064W	0
YDL065C	2
YDL066W	5
YDL067C	0
YDL068W	0
YDL069C	0
YDL070W	7
YDL071C	0
YDL072C	5
YDL073W	1
YDL074C	6
YDL075W	53
YDL076C	0
YDL077C	1
YDL078C	6
YDL079C	0
YDL080C	1
YDL081C	34
YDL082W	7
YDL083C	9
YDL084W	9
YDL085C-A	2
YDL085W	0
YDL086C-A	0
YDL086W	5
YDL087C	0
YDL088C	2
YDL089W	1
YDL090C	2
YDL091C	2
YDL092W	5
YDL093W	0
YDL094C	0
YDL095W	12
YDL096C	0
YDL097C	14
YDL098C	1
YDL099W	3
YDL100C	10
YDL101C	3
YDL102W	3
YDL103C	1
YDL104C	0
YDL105W	0
YDL106C	1
YDL107W	0
YDL108W	0
YDL109C	0
YDL110C	1
YDL111C	4
YDL112W	5
YDL113C	0
YDL114W	0
YDL114W-A	0
YDL115C	2
YDL116W	2
YDL117W	2
YDL118W	0
YDL119C	0
YDL120W	3
YDL121C	8
YDL122W	12
YDL123W	1
YDL124W	4
YDL125C	3
YDL126C	23
YDL127W	1
YDL128W	0
YDL129W	3
YDL130W	62
YDL130W-A	2
YDL131W	3
YDL132W	5
YDL133C-A	169
YDL133W	0
YDL134C	3
YDL135C	2
YDL136W	90
YDL137W	5
YDL138W	2
YDL139C	2
YDL140C	7
YDL141W	1
YDL142C	0
YDL143W	8
YDL144C	2
YDL145C	12
YDL146W	0
YDL147W	8
YDL148C	10
YDL149W	0
YDL150W	4
YDL151C	0
YDL152W	0
YDL153C	7
YDL154W	0
YDL155W	5
YDL156W	0
YDL157C	3
YDL158C	0
YDL159C-B	0
YDL159W	0
YDL159W-A	0
YDL160C	2
YDL160C-A	0
YDL161W	9
YDL162C	0
YDL163W	0
YDL164C	1
YDL165W	0
YDL166C	4
YDL167C	1
YDL168W	0
YDL169C	0
YDL170W	2
YDL171C	4
YDL172C	0
YDL173W	1
YDL174C	10
YDL175C	0
YDL176W	0
YDL177C	0
YDL178W	6
YDL179W	1
YDL180W	0
YDL181W	0
YDL182W	5
YDL183C	0
YDL184C	161
YDL185C-A	0
YDL185W	24
YDL186W	0
YDL187C	0
YDL188C	0
YDL189W	2
YDL190C	3
YDL191W	11
YDL192W	24
YDL193W	1
YDL194W	0
YDL195W	7
YDL196W	0
YDL197C	3
YDL198C	2
YDL199C	0
YDL200C	1
YDL201W	1
YDL202W	1
YDL203C	0
YDL204W	0
YDL205C	1
YDL206W	0
YDL207W	0
YDL208W	1
YDL209C	0
YDL210W	0
YDL211C	0
YDL212W	9
YDL213C	12
YDL214C	0
YDL215C	2
YDL216C	1
YDL217C	0
YDL218W	0
YDL219W	0
YDL220C	0
YDL221W	0
YDL222C	0
YDL223C	0
YDL224C	2
YDL225W	5
YDL226C	3
YDL227C	0
YDL228C	0
YDL229W	71
YDL230W	1
YDL231C	3
YDL232W	2
YDL233W	0
YDL234C	1
YDL235C	3
YDL236W	4
YDL237W	1
YDL238C	0
YDL239C	0
YDL240C-A	0
YDL240W	1
YDL241W	0
YDL242W	0
YDL243C	0
YDL244W	0
YDL245C	0
YDL246C	0
YDL247W	0
YDL247W-A	0
YDL248W	0
YDR001C	7
YDR002W	23
YDR003W	0
YDR003W-A	0
YDR004W	1
YDR005C	0
YDR006C	0
YDR007W	3
YDR008C	0
YDR009W	0
YDR010C	0
YDR011W	4
YDR012W	3
YDR013W	0
YDR014W	1
YDR014W-A	0
YDR015C	0
YDR016C	0
YDR017C	3
YDR018C	0
YDR019C	0
YDR020C	0
YDR021W	0
YDR022C	1
YDR023W	16
YDR024W	0
YDR025W	13
YDR026C	5
YDR027C	4
YDR028C	6
YDR029W	0
YDR030C	0
YDR031W	0
YDR032C	0
YDR033W	9
YDR034C	1
YDR034C-A	0
YDR034C-C	0
YDR034C-D	1
YDR034W-B	0
YDR035W	7
YDR036C	0
YDR037W	20
YDR038C	1
YDR039C	2
YDR040C	0
YDR041W	6
YDR042C	0
YDR043C	0
YDR044W	0
YDR045C	0
YDR046C	4
YDR047W	2
YDR048C	0
YDR049W	3
YDR050C	66
YDR051C	2
YDR052C	3
YDR053W	0
YDR054C	9
YDR055W	0
YDR056C	4
YDR057W	2
YDR058C	1
YDR059C	0
YDR060W	25
YDR061W	0
YDR062W	14
YDR063W	4
YDR064W	62
YDR065W	0
YDR066C	1
YDR067C	1
YDR068W	5
YDR069C	0
YDR070C	0
YDR071C	6
YDR072C	0
YDR073W	0
YDR074W	6
YDR075W	2
YDR076W	0
YDR077W	41
YDR078C	0
YDR079C-A	0
YDR079W	0
YDR080W	2
YDR081C	1
YDR082W	0
YDR083W	6
YDR084C	1
YDR085C	1
YDR086C	3
YDR087C	1
YDR088C	1
YDR089W	1
YDR090C	0
YDR091C	3
YDR092W	3
YDR093W	7
YDR094W	0
YDR095C	0
YDR096W	3
YDR097C	1
YDR098C	3
YDR098C-A	0
YDR098C-B	0
YDR099W	16
YDR100W	1
YDR101C	1
YDR102C	0
YDR103W	0
YDR104C	0
YDR105C	2
YDR106W	0
YDR107C	0
YDR108W	1
YDR109C	1
YDR110W	2
YDR111C	0
YDR112W	0
YDR113C	1
YDR114C	0
YDR115W	1
YDR116C	1
YDR117C	2
YDR118W	1
YDR118W-A	0
YDR119W	6
YDR119W-A	1
YDR120C	0
YDR121W	2
YDR122W	2
YDR123C	0
YDR124W	0
YDR125C	0
YDR126W	0
YDR127W	8
YDR128W	5
YDR129C	6
YDR130C	0
YDR131C	0
YDR132C	0
YDR133C	0
YDR134C	3
YDR135C	6
YDR136C	0
YDR137W	0
YDR138W	0
YDR139C	1
YDR140W	1
YDR141C	3
YDR142C	0
YDR143C	3
YDR144C	8
YDR145W	3
YDR146C	0
YDR147W	0
YDR148C	3
YDR149C	0
YDR150W	5
YDR151C	0
YDR152W	8
YDR153C	0
YDR154C	0
YDR155C	18
YDR156W	0
YDR157W	0
YDR158W	10
YDR159W	1
YDR160W	0
YDR161W	4
YDR162C	0
YDR163W	0
YDR164C	3
YDR165W	3
YDR166C	4
YDR167W	4
YDR168W	5
YDR169C	0
YDR169C-A	0
YDR170C	6
YDR170W-A	1
YDR171W	2
YDR172W	6
YDR173C	0
YDR174W	17
YDR175C	4
YDR176W	3
YDR177W	9
YDR178W	0
YDR179C	0
YDR179W-A	0
YDR180W	0
YDR181C	2
YDR182W	0
YDR182W-A	0
YDR183C-A	0
YDR183W	3
YDR184C	3
YDR185C	0
YDR186C	3
YDR187C	0
YDR188W	17
YDR189W	6
YDR190C	6
YDR191W	1
YDR192C	1
YDR193W	0
YDR194C	8
YDR194W-A	0
YDR195W	2
YDR196C	1
YDR197W	0
YDR198C	0
YDR199W	0
YDR200C	2
YDR201W	4
YDR202C	1
YDR203W	0
YDR204W	2
YDR205W	0
YDR206W	1
YDR207C	3
YDR208W	1
YDR209C	0
YDR210C-C	0
YDR210C-D	1
YDR210W	0
YDR210W-A	0
YDR210W-B	1
YDR211W	10
YDR212W	2
YDR213W	0
YDR214W	1
YDR215C	0
YDR216W	0
YDR217C	1
YDR218C	0
YDR219C	1
YDR220C	0
YDR221W	2
YDR222W	0
YDR223W	0
YDR224C	10
YDR225W	4
YDR226W	16
YDR227W	3
YDR228C	1
YDR229W	2
YDR230W	0
YDR231C	1
YDR232W	10
YDR233C	9
YDR234W	3
YDR235W	0
YDR236C	2
YDR237W	0
YDR238C	6
YDR239C	1
YDR240C	1
YDR241W	0
YDR242W	1
YDR243C	0
YDR244W	3
YDR245W	9
YDR246W	2
YDR246W-A	0
YDR247W	0
YDR248C	1
YDR249C	0
YDR250C	0
YDR251W	0
YDR252W	0
YDR253C	0
YDR254W	1
YDR255C	0
YDR256C	0
YDR257C	2
YDR258C	5
YDR259C	2
YDR260C	0
YDR261C	5
YDR261C-C	0
YDR261C-D	0
YDR261W-A	0
YDR261W-B	0
YDR262W	0
YDR263C	1
YDR264C	4
YDR265W	1
YDR266C	2
YDR267C	1
YDR268W	0
YDR269C	0
YDR270W	3
YDR271C	0
YDR272W	1
YDR273W	0
YDR274C	0
YDR275W	1
YDR276C	3
YDR277C	0
YDR278C	0
YDR279W	0
YDR280W	3
YDR281C	0
YDR282C	0
YDR283C	2
YDR284C	1
YDR285W	1
YDR286C	0
YDR287W	0
YDR288W	1
YDR289C	2
YDR290W	0
YDR291W	1
YDR292C	4
YDR293C	5
YDR294C	3
YDR295C	2
YDR296W	0
YDR297W	2
YDR298C	5
YDR299W	10
YDR300C	2
YDR301W	2
YDR302W	1
YDR303C	2
YDR304C	6
YDR305C	0
YDR306C	0
YDR307W	1
YDR308C	1
YDR309C	0
YDR310C	4
YDR311W	0
YDR312W	5
YDR313C	1
YDR314C	0
YDR315C	0
YDR316W	5
YDR316W-A	0
YDR316W-B	6
YDR317W	0
YDR318W	0
YDR319C	0
YDR320C	0
YDR320C-A	1
YDR320W-B	0
YDR321W	0
YDR322C-A	1
YDR322W	1
YDR323C	1
YDR324C	7
YDR325W	7
YDR326C	4
YDR327W	0
YDR328C	11
YDR329C	2
YDR330W	2
YDR331W	2
YDR332W	0
YDR333C	3
YDR334W	5
YDR335W	9
YDR336W	0
YDR337W	5
YDR338C	0
YDR339C	4
YDR340W	0
YDR341C	12
YDR342C	2
YDR343C	0
YDR344C	0
YDR345C	13
YDR346C	11
YDR347W	1
YDR348C	0
YDR349C	3
YDR350C	0
YDR351W	0
YDR352W	2
YDR353W	10
YDR354C-A	0
YDR354W	0
YDR355C	0
YDR356W	3
YDR357C	0
YDR358W	2
YDR359C	2
YDR360W	0
YDR361C	4
YDR362C	1
YDR363W	2
YDR363W-A	0
YDR364C	4
YDR365C	4
YDR365W-A	0
YDR365W-B	1
YDR366C	0
YDR367W	5
YDR368W	1
YDR369C	0
YDR370C	0
YDR371C-A	0
YDR371W	0
YDR372C	4
YDR373W	3
YDR374C	0
YDR374W-A	0
YDR375C	0
YDR376W	3
YDR377W	0
YDR378C	3
YDR379C-A	0
YDR379W	2
YDR380W	1
YDR381C-A	1
YDR381W	3
YDR382W	30
YDR383C	0
YDR384C	0
YDR385W	3
YDR386W	0
YDR387C	0
YDR388W	6
YDR389W	1
YDR390C	2
YDR391C	2
YDR392W	1
YDR393W	7
YDR394W	3
YDR395W	1
YDR396W	0
YDR397C	3
YDR398W	5
YDR399W	7
YDR400W	3
YDR401W	0
YDR402C	0
YDR403W	0
YDR404C	1
YDR405W	2
YDR406W	4
YDR406W-A	0
YDR407C	4
YDR408C	3
YDR409W	1
YDR410C	0
YDR411C	1
YDR412W	3
YDR413C	0
YDR414C	0
YDR415C	0
YDR416W	1
YDR417C	0
YDR418W	17
YDR419W	0
YDR420W	2
YDR421W	1
YDR422C	4
YDR423C	1
YDR424C	1
YDR425W	1
YDR426C	0
YDR427W	11
YDR428C	0
YDR429C	18
YDR430C	3
YDR431W	0
YDR432W	1
YDR433W	1
YDR434W	2
YDR435C	1
YDR436W	2
YDR437W	0
YDR438W	0
YDR439W	1
YDR440W	2
YDR441C	2
YDR442W	0
YDR443C	3
YDR444W	2
YDR445C	0
YDR446W	0
YDR447C	3
YDR448W	2
YDR449C	3
YDR450W	32
YDR451C	0
YDR452W	7
YDR453C	0
YDR454C	6
YDR455C	0
YDR456W	1
YDR457W	10
YDR458C	2
YDR459C	0
YDR460W	0
YDR461C-A	1
YDR461W	0
YDR462W	0
YDR463W	0
YDR464C-A	0
YDR464W	8
YDR465C	3
YDR466W	1
YDR467C	0
YDR468C	1
YDR469W	1
YDR470C	0
YDR471W	14
YDR472W	1
YDR473C	1
YDR475C	1
YDR476C	0
YDR477W	4
YDR478W	0
YDR479C	1
YDR480W	1
YDR481C	4
YDR482C	0
YDR483W	8
YDR484W	1
YDR485C	1
YDR486C	2
YDR487C	12
YDR488C	0
YDR489W	0
YDR490C	1
YDR491C	0
YDR492W	1
YDR493W	1
YDR494W	3
YDR495C	0
YDR496C	3
YDR497C	8
YDR498C	2
YDR499W	2
YDR500C	48
YDR501W	0
YDR502C	7
YDR503C	2
YDR504C	0
YDR505C	0
YDR506C	1
YDR507C	5
YDR508C	6
YDR509W	0
YDR510C-A	0
YDR510W	13
YDR511W	2
YDR512C	0
YDR513W	1
YDR514C	5
YDR515W	0
YDR516C	2
YDR517W	1
YDR518W	1
YDR519W	1
YDR520C	0
YDR521W	0
YDR522C	0
YDR523C	0
YDR524C	1
YDR524C-A	0
YDR524C-B	11
YDR524W-C	0
YDR525W	0
YDR525W-A	0
YDR526C	0
YDR527W	2
YDR528W	0
YDR529C	7
YDR530C	0
YDR531W	1
YDR532C	1
YDR533C	1
YDR534C	1
YDR535C	0
YDR536W	0
YDR537C	0
YDR538W	0
YDR539W	0
YDR540C	0
YDR541C	0
YDR542W	0
YDR543C	0
YDR544C	0
YDR545C-A	0
YDR545W	2
YEL001C	2
YEL002C	6
YEL003W	11
YEL004W	0
YEL005C	0
YEL006W	1
YEL007W	1
YEL008C-A	0
YEL008W	0
YEL009C	13
YEL009C-A	0
YEL010W	0
YEL011W	2
YEL012W	0
YEL013W	4
YEL014C	0
YEL015W	5
YEL016C	0
YEL017C-A	3
YEL017W	2
YEL018C-A	0
YEL018W	1
YEL019C	0
YEL020C	3
YEL020C-B	0
YEL020W-A	14
YEL021W	3
YEL022W	4
YEL023C	0
